1.0	0.027851458885941646	0.9
1.0	0.03978779840848806	0.89
1.0	0.05305039787798409	0.88
1.0	0.07029177718832891	0.87
1.0	0.09018567639257294	0.86
1.0	0.11140583554376658	0.85
1.0	0.1312997347480106	0.84
1.0	0.15251989389920426	0.83
1.0	0.17904509283819628	0.82
0.993421052631579	0.2002652519893899	0.8099999999999999
0.9939759036144579	0.21883289124668434	0.7999999999999999
0.9842931937172775	0.2493368700265252	0.7899999999999999
0.9711538461538461	0.26790450928381965	0.7799999999999999
0.9702127659574468	0.30238726790450926	0.7699999999999999
0.96484375	0.3275862068965517	0.7599999999999999
0.9589552238805971	0.34084880636604775	0.7499999999999999
0.9539007092198581	0.356763925729443	0.7399999999999999
0.9425675675675675	0.37002652519893897	0.7299999999999999
0.9379084967320261	0.3806366047745358	0.7199999999999999
0.940625	0.39920424403183025	0.7099999999999999
0.9349112426035503	0.41909814323607425	0.6999999999999998
0.9312320916905444	0.43103448275862066	0.6899999999999998
0.9222222222222223	0.4403183023872679	0.6799999999999998
0.9153439153439153	0.4588859416445623	0.6699999999999998
0.9111675126903553	0.4761273209549072	0.6599999999999998
0.9012048192771084	0.4960212201591512	0.6499999999999998
0.8936170212765957	0.5013262599469496	0.6399999999999998
0.8834080717488789	0.5225464190981433	0.6299999999999998
0.8586497890295358	0.5397877984084881	0.6199999999999998
0.8522267206477733	0.5583554376657824	0.6099999999999998
0.8490196078431372	0.5742705570291777	0.5999999999999998
0.8299065420560747	0.5888594164456233	0.5899999999999997
0.8211091234347049	0.6087533156498673	0.5799999999999997
0.809931506849315	0.6273209549071618	0.5699999999999997
0.7908496732026143	0.6419098143236074	0.5599999999999997
0.7861635220125787	0.6631299734748011	0.5499999999999997
0.7759398496240602	0.6843501326259946	0.5399999999999997
0.7723935389133627	0.6976127320954907	0.5299999999999997
0.7628571428571429	0.7082228116710876	0.5199999999999997
0.7568681318681318	0.7307692307692307	0.5099999999999997
0.7516688918558078	0.746684350132626	0.49999999999999967
0.7377892030848329	0.7612732095490716	0.48999999999999966
0.7283018867924528	0.7679045092838196	0.47999999999999965
0.7207317073170731	0.7838196286472149	0.46999999999999964
0.7112426035502959	0.7970822281167109	0.45999999999999963
0.7020785219399538	0.8063660477453581	0.4499999999999996
0.6894618834080718	0.8156498673740054	0.4399999999999996
0.6838638858397366	0.8262599469496021	0.4299999999999996
0.6745435016111708	0.8328912466843501	0.4199999999999996
0.6687763713080169	0.8408488063660478	0.4099999999999996
0.6584362139917695	0.8488063660477454	0.3999999999999996
0.646	0.8567639257294429	0.38999999999999957
0.6340508806262231	0.8594164456233422	0.37999999999999956
0.6233396584440227	0.8713527851458885	0.36999999999999955
0.6103896103896104	0.8726790450928382	0.35999999999999954
0.5971093044263776	0.876657824933687	0.34999999999999953
0.586784140969163	0.883289124668435	0.3399999999999995
0.5721649484536082	0.883289124668435	0.3299999999999995
0.5598326359832636	0.8872679045092838	0.3199999999999995
0.5493877551020409	0.8925729442970822	0.3099999999999995
0.531965272296764	0.8938992042440318	0.2999999999999995
0.5196304849884527	0.8952254641909815	0.2899999999999995
0.5056179775280899	0.8952254641909815	0.27999999999999947
0.49451353328456477	0.896551724137931	0.26999999999999946
0.4835714285714286	0.8978779840848806	0.25999999999999945
0.47578947368421054	0.8992042440318302	0.24999999999999944
0.4698544698544699	0.8992042440318302	0.23999999999999944
0.45966101694915257	0.8992042440318302	0.22999999999999943
0.45236508994004	0.9005305039787799	0.21999999999999942
0.44553805774278216	0.9005305039787799	0.2099999999999994
0.44028405422853456	0.9045092838196287	0.1999999999999994
0.43392630241423125	0.9058355437665783	0.1899999999999994
0.42697327532628965	0.9111405835543767	0.17999999999999938
0.4153104279686558	0.9137931034482759	0.16999999999999937
0.401977894124491	0.916445623342175	0.15999999999999936
0.3850828729281768	0.9244031830238727	0.14999999999999936
0.36828240252897787	0.9270557029177718	0.13999999999999935
0.35147279081377936	0.9336870026525199	0.12999999999999934
0.33349034385303816	0.9389920424403183	0.11999999999999933
0.320729537366548	0.9562334217506632	0.10999999999999932
0.3048218029350105	0.9641909814323607	0.09999999999999931
0.28790259230164966	0.9721485411140584	0.0899999999999993
0.27711293941660436	0.9827586206896551	0.0799999999999993
0.2672877104980294	0.9893899204244032	0.06999999999999929
0.2599791738979521	0.993368700265252	0.059999999999999276
0.25613915416098226	0.9960212201591512	0.04999999999999927
0.25175761633746235	0.9973474801061007	0.03999999999999926
0.25058236272878537	0.9986737400530504	0.02999999999999925
0.25066489361702127	1.0	0.01999999999999924
0.25058158856763046	1.0	0.009999999999999232
